SCHM_CODE|DEL_FLG|SCHM_DESC|SYST_GEN_ACCT_NUM_FLG|ACCT_PREFIX|NEXT_ACCT_NUM_PREFIX|ACCT_OPN_FORM_NAME|ACCT_CLS_FORM_NAME|INT_PAID_BACID|INT_COLL_BACID|SERV_CHRG_BACID|TURNOVER_FREQ_TYPE|TURNOVER_FREQ_WEEK_NUM|TURNOVER_FREQ_WEEK_DAY|TURNOVER_FREQ_START_DD|TURNOVER_HLDY_STAT|TURNOVER_RCRE_DATE|GL_SUB_HEAD_CODE|TRAN_RPT_CODE_FLG|TRAN_REF_NUM_FLG|CHQ_ALWD_FLG|ACCT_TURNOVER_DET_FLG|SCHM_SUPR_USER_ID|TOT_MOD_TIMES|SERV_CHRG_COLL_FLG|BACK_DATE_TRAN_EXCP_CODE|VAL_DATE_TRAN_EXCP_CODE|INVALID_INSTRMNT_EXCP_CODE|STALE_INSTRMNT_EXCP_CODE|ACCT_FREZ_EXCP_CODE|ACCT_IN_DR_BAL_EXCP_CODE|ACCT_IN_CR_BAL_EXCP_CODE|CHQ_STOP_EXCP_CODE|CHQ_CAUTN_EXCP_CODE|CHQ_NOT_ISSU_EXCP_CODE|INVALID_RPT_CODE_EXCP_CODE|CLG_TRAN_EXCP_CODE|CASH_TRAN_EXCP_CODE|XFER_TRAN_EXCP_CODE|EMP_OWN_ACCT_EXCP_CODE|OVERRIDE_DEF_EXCP_CODE|INTROD_NOT_CUST_EXCP_CODE|INTROD_NEW_CUST_EXCP_CODE|CHQ_NOT_ALWD_EXCP_CODE|SI_PRE_FIX_CHRG_EXCP_CODE|DR_AGAINST_CC_EXCP_CODE|CLS_PEND_INT_EXCP_CODE|CLS_PEND_SI_EXCP_CODE|CLS_PEND_CC_EXCP_CODE|CLS_PEND_CHQ_EXCP_CODE|ACCT_OPN_MATRIX_EXCP_CODE|MEMO_PAD_EXISTS_EXCP_CODE|SANCT_LIM_EXP_EXCP_CODE|SANCT_EXCEED_LIM_EXCP_CODE|LIAB_EXCEED_GROUP_LIM_EXCP|ACCT_MAINT_FORM_NAME|OFTI_SCHM_RTN_NAME|MINOR_CHQ_ISSU_EXCP_CODE|NEW_ACCT_DURATION|DORM_ACCT_CRITERIA|MIN_POSTING_WORKCLASS|SCHM_TYPE|INT_PAID_FLG|INT_COLL_FLG|STAFF_SCHM_FLG|NRE_SCHM_FLG|MERGE_INT_PTRAN_FLG|LCHG_USER_ID|RCRE_USER_ID|LCHG_TIME|RCRE_TIME|MICR_CHQ_CHRG_BACID|INSUFF_AVAIL_BAL_EXCP_CODE|FD_CR_BACID|FD_DR_BACID|FX_TRAN_FLG|STP_CR_DR_IND|FCNR_FLG|INT_PANDL_BACID|PARKING_BACID|INT_PAID_COLL_CRNCY_FLG|CASH_WD_WO_CHQ_EXCP_CODE|ACCT_NAME_CHANGED_EXCP_CODE|XFER_IN_INT_DETAILS_FLG|ACCT_REFERENCE_EXCP_CODE|DR_OPER_ACCT_IF_NO_BAL_FLG|INT_DR_CUST_DIFF_EXCP_CODE|INT_CR_CUST_DIFF_EXCP_CODE|ISO_USER_TOD_GRNT_EXCP_CODE|ISO_AUTO_TOD_GRNT_EXCP_CODE|INTER_SOL_CLOSURE_ALWD_FLG|LEVY_TAX_PCNT_1|LEVY_TAX_PCNT_2|LEVY_TAX_PCNT_3|LEVY_TAX_DESC_1|LEVY_TAX_DESC_2|LEVY_TAX_DESC_3|LEVY_TAX_BACID_1|LEVY_TAX_BACID_2|LEVY_TAX_BACID_3|LEVY_TAX_MERGE_PTRAN_FLG|PEG_INT_FOR_AC_FLG|MOD_OF_PEG_INT_ALLOWED_FLG|PEG_REVIEW_PREF_FROM_CUST|DFLT_INT_PAR_CHNG_EXCP_CODE|CLS_PEND_REVERSAL_EXCP_CODE|CHQ_ISSUED_ACK_EXCP_CODE|ACCT_CLOSURE_CHRG_DAYS|ACCT_CLOSURE_CHRG_MNTHS|ACCT_MAINT_PERIOD|MIN_COMMIT_CHRG_UTIL_PCNT|COMMIT_CALC_METHOD|INACTIVE_ACCT_CHRG_DAYS|INACTIVE_ACCT_CHRG_MNTHS|DORMANT_ACCT_CHRG_DAYS|DORMANT_ACCT_CHRG_MNTHS|PARTITION_MANDATORY_FLG|BOOK_TRAN_SCRIPT|INTCALC_TRAN_SCRIPT|ADVANCE_INT_BACID|TDS_PARKING_BACID|PENAL_PANDL_BACID|DFLT_CLG_TRAN_CODE|DFLT_INST_TYPE|CHQ_UNUSABLE_EXCP_CODE|INT_PANDL_BACID_CR|INT_PANDL_BACID_DR|BEL_MIN_BAL_EXCP_CODE|PEN_CHRG_NCALC_EXCP_CODE|INT_FREQ_TYPE_CR|INT_FREQ_WEEK_NUM_CR|INT_FREQ_WEEK_DAY_CR|INT_FREQ_START_DD_CR|INT_FREQ_HLDY_STAT_CR|INT_FREQ_TYPE_DR|INT_FREQ_WEEK_NUM_DR|INT_FREQ_WEEK_DAY_DR|INT_FREQ_START_DD_DR|INT_FREQ_HLDY_STAT_DR|PD_GL_SUB_HEAD_CODE|PD_INT_CALC_EXCP_CODE|PD_DR_TRAN_EXCP_CODE|LIM_LEVEL_INT_FLG|EEFC_FLG|TS_CNT|CS_SCHM_MESG1|CS_SCHM_MESG2|PS_FREQ_TYPE|PS_FREQ_WEEK_NUM|PS_FREQ_WEEK_DAY|PS_FREQ_START_DD|PS_FREQ_HLDY_STAT|AUTO_RENEWAL_PERIOD_FLG|PRODUCT_GROUP|PRINCIPAL_LOSSLINE_BACID|RECOVER_LOSSLINE_BACID|CHRGE_OFF_BACID|DEALER_CONTR_BACID|INT_WAIVER_BACID|DAILY_COMP_INT_FLG|QIS_INT_FLG|STOCK_INT_FLG|UNVERIFIED_SPP_EXCP_CODE|OVDU_INT_PAID_BACID|OVDU_INT_PANDL_BACID_CR|COMP_DATE_FLG|DISC_RATE_FLG|START_DATE|END_DATE|SET_ID|CS_SCHM_NATL_MESG1|CS_SCHM_NATL_MESG2|STP_DR_INT_RECALC|STP_CR_INT_RECALC|FIXEDTERM_MNTHS|FIXEDTERM_YEARS|REPRICING_PLAN|REPRICING_FREQ_MNTHS|REPRICING_FREQ_DAYS|REPRICING_YEAR_IND|FLOAT_INT_TBL_CODE|REPRICING_EXCP_CODE|FLOAT_REPRICING_FREQ_MNTHS|FLOAT_REPRICING_FREQ_DAYS|SCRIPT_VALUE_DATE_EXCP_CODE|CUST_MIN_AGE|CUST_MAX_AGE|AGE_RANGE_EXCP_CODE|SCHM_SHORT_NAME|PREF_LANG_CODE|PREF_LANG_SCHM_DESC|PREF_LANG_SCHM_SHORT_NAME|TENOR_IND_FLG|RULE_CODE|SECURED_FLG|LOOKBACK_PERD_FOR_PASTDUE|BANK_ID|NEGATIVE_LIEN_EXCP_CODE|CHQ_REJECT_EXCP_CODE|PEN_COLL_FLG|SYN_AGENT_SCHEME|PEN_COLL_BACID|PRODUCT_CONCEPT|ACCT_LINKED_INVT_ID_EXCP_CODE|PENAL_INT_COLL_BACID|PAST_DUE_INT_COLL_BACID|PAST_DUE_PENAL_INT_COLL_BACID|SCHM_NATURE|PS_FREQ_CAL_BASE|ADDITIONAL_CAL_BASE|INT_FREQ_CAL_BASE_CR|INT_FREQ_CAL_BASE_DR|MUD_POOL_PROD_FLG|ALT1_SCHM_SHORT_NAME|ALT1_SCHM_DESC|PRODUCT_SRL_NUM|PRODUCT_ID|ISLAMIC_PRODUCT_TYPE|PRODUCT_TYPE|INT_COMPOUNDING_FRQ_CR|INT_COMPOUNDING_REST_FLG_CR|DISC_RATE_FLG_CR|KONFORMNA_FLG|OVERIDE_DEF_MIN_BAL_PARAM_EXCP|CHQ_PROV_BY_BANK_FLG|PRODUCT_CODE|INT_FREQ_MONTHS_DR|INT_FREQ_DAYS_DR
PLSL9|N|PIL SALARIED LOAN LESS THAN 5 LAKHS AND INCOME 20000 TO 24999|Y|80|ACNUM|lafe3201|lafe3250||162030045PLGEN||||0|0||||N|N|N|N||13||GI3|GJ2|||GF3||GV2||||||||||||||||||||GY1|||GA2|laff0005|LA_ofti_schm_rtn||0|0|011|LAA||Y|N|N||07296|C2470|2019-03-07 13:16:25.0|2016-07-12 12:32:38.0|||||N||N|||A||GD2||||||||N|0|0|0||||||||Y||N|GZ2|||0|0||0||0|0|0|0||||||411130071PLSL1|||||411060070PLSL1|||||0|0||||0|0||14735|GC4|GD4||N|14|||||0|0||||149990070PLSL1|420190003|147350001PLSL1||411069998||||||||N|2016-07-01 00:00:00.0|2099-12-31 00:00:00.0|ALL|||||0|0|F|0|0|A||IK2|0|0||25|60||PLSL9|||PERSONAL LOAN|||N|0|01||||N|162050045PLGEN||||162080045PLGEN|162130045PLGEN|N||00|||||||||P||||N||||0|0
SPNRO|N|PRIME EDGE NRO SAVINGS ACCOUNT|Y|30|ACNUM|odfe3201|odfe3250|253210009SBNRO|162020012SBNRO|424020020|M||0|1|N|||N|N|Y|Y||7|Y|GI3|GJ2||GE3|GF3|||CD3|CE3|CB3|GX3||GK2||CH2|GH5||CG2|CA3||CS3|CK3|CL3|CM3|CN1|GL2|GY1||||odff0001|SB_ofti_schm_rtn|CC2|6|0|011|ODA|Y|Y|N|Y|Y|06728|08677|2019-07-22 19:25:09.0|2016-07-26 14:58:33.0||GB3|||Y||N||259960001|A|GQ2|GD2||GR3|Y|GG2|GH2|GS3|GT2|Y|0|0|0||||||||N|||GI6|CO3||0|0||0||0|0|0|0||||||411120132SPNRO|31|CHQ||311010023SPNRO|411050081SPNRO||GB6|Q||0|31|P|M||0|31|P|14561|||N|N|8|||Q||0|31|P||GENER||420190001|145950001SPNRO||||N|N|CR3||||N|1900-01-01 00:00:00.0|2099-12-31 00:00:00.0|ALL|||N|N|0|0||0|0||||0|0|GE6|0|0|GF5|SPNRO|INFENG|PRIME EDGE NRO SAVINGS ACCOUNT||||N|180|01|GG5||||162040022SBNRO||||162070035|162120022SBNRO|N||00|||||||||||||||Y||0|0
BLSGH|N|SAGGRAHA UNSECURED SMALL BUSINESS LOANS|Y|80|ACNUM|lafe3201|lafe3250||162030068BLSME||||0|0||||N|N|N|N||13||GI3|GJ2|||GF3||GV2||||||||||||||||||||GY1|||GA2|laff0005|LA_ofti_schm_rtn||0|0|011|LAA||Y|N|N||10145|C2470|2019-05-14 16:33:43.0|2016-09-15 16:10:57.0|||||N||N|||A||GD2||||||||N|0|0|0||||||||Y||N|GZ2|||0|0||0||0|0|0|0||||||411130069BLSME|||||411060068BLSME|||||0|0||||0|0||14743|GC4|GD4||N|14|||||0|0||||149990068BLSME|420190003|147430001BLTSP||411069998||||||||N|2016-09-01 00:00:00.0|2099-12-31 00:00:00.0|ALL|||||0|0|F|0|0|A||IK2|0|0||21|65||BLSGH||||||N|0|01||||N|162050068BLSME||||162080068BLSME|162130068BLSME|N||00|||||||||O||||N||||0|0
ODTHP|N|OVERDRAFT TERM DEP RES(THIRD PARTY)|Y|60|ACNUM|odfe3201|odfe3250||162020029ODDEP|424020020|M||0|31|P|||N|N|Y|Y||8|Y|GI3|GJ3||GE3|GF3|||CD3||CB3|GX3||||CH3|GH5|||||CJ3|CK3|CL2|CM3|CN2||GY1|GO2|GP2|GA2|odff0001|SB_ofti_schm_rtn||6|0|011|ODA|N|Y|N|N|Y|12409|06219|2019-02-12 15:28:10.0|2016-10-13 12:25:58.0||GB3|||N||N|||A|GQ2|GD2||GR3|Y|GG2|GH2|GS2|GT2|Y|0|0|0||||||||Y|Y|N|GI5|CO3||0|0||0||0|0|0|0||||||411120135ODTHP|29|CHQ|CQ3|311010001SBGEN|411050085ODTHP||GB6|||0|0||M||0|31|P|14676|GC6|GD4|N|N|9|||M||0|31|N||GENER|149970029ODDEP|420190001|146760001ODTHP|||M|N|N|CR3|||M|N|1900-01-01 00:00:00.0|2099-12-31 00:00:00.0|ALL|||N|N|0|0||0|0||||0|0|GE6|0|0||ODTHP|INFENG|||||Y|180|01|GG4||||162040039ODDEP|OD|||162070012ODDEP|162120039ODDEP|N||00|||||||||||||||Y||0|0
AKMSE|N|AKSHADA  MSE LOANS|Y|80|ACNUM|lafe3201|lafe3250||162030068BLSME||||0|0||||N|N|N|N||9||GI3|GJ2|||GF3||GV2||||||||||||||||||||GY1|||GA2|laff0005|LA_ofti_schm_rtn||0|0|011|LAA||Y|N|N||10145|C2574|2019-05-14 16:39:56.0|2017-02-27 17:04:00.0|||||N||N|||A||GD2||||||||N|0|0|0||||||||Y||N|GZ2|||0|0||0||0|0|0|0||||||411130069BLSME|||||411060068BLSME|||||0|0||||0|0||14734|GC4|GD4||N|10|||||0|0||||149990068BLSME|420190003|147340001BLSME||411069998||||||||N|2017-02-01 00:00:00.0|2099-12-31 00:00:00.0|ALL|||||0|0|F|0|0|A||IK2|0|0||21|60||AKMSE||||||N|0|01||||N|162050068BLSME||||162080068BLSME|162130068BLSME|N||00|||||||||O||||N||||0|0
KCCSA|N|KISAN CREDIT CARD SARAL|Y|60|ACNUM|odfe3201|odfe3250|253210014CCKCC|162020021CCKCC||M||0|31|P|||N|N|Y|Y||7|N|GI3|GJ2||GE3|GF3|||CD3||CB3|||||CH3||||||CJ3|CK3|CL2|CM3|CN2||GY1|GO2|GP2|GA2|odff0001|SB_ofti_schm_rtn||0|0|011|ODA|Y|Y|N|N|N|C1685|C2470|2019-09-24 16:12:48.0|2017-03-02 17:03:05.0||GB3|||N||N|||A|GQ1|GD2||GR3|Y|GG2|GH2|GS2|GT2|N|0|0|0||||||||N|||GZ2|CO3||0|0||0||0|0|0|0||||||411120004CCKCC|29|CHQ|CQ3|311010014CCKCC|411050023CCKCC|||||0|0||Y||0|31|P|14613|GC4|GD4|N|N|8|||||0|0|||AGRI|149970021CCKCC|420190001|146130001CCKCC|||N|N|N|CR3||||N|2017-03-01 00:00:00.0|2099-12-31 00:00:00.0|ALL|||N|N|0|0||0|0||||0|0||18|70||KCCSA|INFENG|KISAN CREDIT CARD SARAL||||Y|455|01|GG5||||162040031CCKCC|CC|||162070004CCKCC|162120031CCKCC|N||00|||||||||||||||Y||0|0
RDSCK|N|SR.CITIZEN COX AND KINGS RD|Y|75|ACNUM|tdfe3201|tdfe3250|253230003RDSRC|||||0|0||||N|N|N|N||0|N|GI3|GJ2|||GF3||||||||||CH2|||||||CK3|CL3||||GY2||||tdff0009|TD_ofti_schm_rtn||0|0|011|TDA|Y|N|N|N|N|02309|06219|2015-12-30 17:31:53.0|2015-12-30 13:20:51.0|||||N|D|N||164010001|A||GD2|Y|GR3|Y|GG2|GH2|||Y|0|0|0||||||||Y|N|N|GZ2|CO3||0|0||0||0|0|0|0|||||259010001|||||311040003RDSRC||||||0|0||||0|0||||||N|1|||||0|0||O|||||||N|N|N||253230010RDSRC|311050003RDSRC|||1943-08-06 00:00:00.0|2099-12-31 00:00:00.0|ALL|||||0|0||0|0||||0|0|GE5|60|100|GF6|RD - SR CITIZEN||SR.CITIZEN COX AND KINGS RD||N|||0|01|GG5||||||||||N||00||||||||||N|||||N||0|0
FCYWC|N|FOREIGN CURRENCY WCDL|Y|80|ACNUM|lafe3201|lafe3250||162030116FCYWC||||0|0||||N|N|N|N||6||GI3|GJ2|||GF3||GV2||||||||||||||||||||GY1|||GA2|laff0005|LA_ofti_schm_rtn||0|0|011|LAA||Y|N|N||03960|C2470|2019-02-25 18:42:46.0|2016-01-11 16:11:25.0|||||N||N|||A||GD2||||||||N|0|0|0||||||||Y||N|GZ2|||0|0||0||0|0|0|0||||149990077FCYWC||411130078FCYWC|||||411060077FCYWC|||||0|0||||0|0||14852|GC4|GD4||N|7|||||0|0||||149990077FCYWC|420190003|148520001FCYWC||411069998||||||||N|2014-01-01 00:00:00.0|2099-12-31 00:00:00.0|ALL|||||0|0|M|3|0|A||IK2|0|0||21|60||FCYWC||||||N|0|01||||N|162050070FCYWC||||162080070FCYWC|162130070FCYWC|N||00|||||||||O||||N||||0|0
FCYSL|N|FOREIGN CURRENCY SHORT TREM LOAN|Y|80|ACNUM|lafe3201|lafe3250||162030115FCYTL||||0|0||||N|N|N|N|12571|4||GI3|GJ2|||GF3||GV2||||||||||||||||||||GY1|||GA2|laff0005|LA_ofti_schm_rtn||0|0|011|LAA||Y|N|N||03960|C2470|2019-02-25 18:44:31.0|2016-04-27 18:23:25.0|||||N||N|||A||GD2||||||||N|0|0|0||||||||Y||N|GZ2|||0|0||0||0|0|0|0||||||411130070FCYTL|||||411060069FCYTL|||||0|0||||0|0||14853|GC4|GD4||N|5|||||0|0||||149990069FCYTL|420190003|148510001FCYTL||411069998||||||||N|2014-01-01 00:00:00.0|2099-12-31 00:00:00.0|ALL|||||0|0|M|3|0|A||IK2|0|0||21|60||FCYSL||||||N|0|01||||N|162050069FCYTL||||162080069FCYTL|162130069FCYTL|N||00|||||||||O||||N||||0|0
ELHRG|N|EDUCATION LOANS  HRP GEN|Y|80|ACNUM|lafe3201|lafe3250||162030036EDULN||||0|0||||N|N|N|N||4||GI3|GJ2|||GF3||GV2||||||||||||||||||||GY1|||GA2|laff0005|LA_ofti_schm_rtn||0|0|011|LAA||Y|N|N||07296|C2470|2019-03-07 13:07:26.0|2016-08-03 15:59:25.0|||||N||N|||A||GD2||||||||N|0|0|0||||||||Y||N|GZ2|||0|0||0||0|0|0|0||||||411130036EDULN|||||411060036EDULN|||||0|0||||0|0||14705|GC4|GD4||N|5|||||0|0||||149990036EDULN|420190003|147050001EDULN||411069998||||||||N|2016-06-01 00:00:00.0|2099-12-31 00:00:00.0|ALL|||||0|0|F|0|0|A||IK2|0|0||17|70||ELHRG|||EDUCATION LOAN|||N|0|01||||N|162050036EDULN||||162080036EDULN|162130036EDULN|N||00|||||||||S||||N||||0|0
ODTDR|N|OVERDRAFT AGAINST TERM DEPOSITS|Y|60|ACNUM|odfe3201|odfe3250||162020029ODDEP|424020020|M||0|31|P|||N|N|Y|Y||21|Y|GI3|GJ3||GE3|GF3|||CD3|CE3|CB3|GX3||||CH2|GH5||CG2|CA3||CJ3|CK3|CL3|CM3|CN1||GY1|GO2|GP2|GA2|odff0001|SB_ofti_schm_rtn|CC2|6|0|011|ODA|N|Y|N|N|Y|10772|06219|2019-08-02 18:49:04.0|2016-10-13 12:07:21.0||GB3|||Y||N|||A|GQ2|GD2||GR3|Y|GG2|GH2|GS2|GT2|Y|0|0|0||||||||N|||GI5|CO3||0|0||0||0|0|0|0||||||411120134ODTDR|29|CHQ||311010001SBGEN|411050084ODTDR||GB6|||0|0||M||0|31|P|14675|GC6|GD4|N|N|22|||M||0|31|N||GENER|149970029ODDEP|420190001|146750001ODTDR|||M|N|N|CR3|||M|N|1900-01-01 00:00:00.0|2099-12-31 00:00:00.0|ALL|||N|N|0|0||0|0||||0|0|GE6|0|0|GF6|ODTDR|INFENG|||||Y|180|01|GG4||||162040039ODDEP|OD|||162070012ODDEP|162120039ODDEP|N||00|||||||||||||||Y||0|0
ODNRO|N|OVERDRAFT TERM DEPOSITS - NRO (SELF)|Y|60|ACNUM|odfe3201|odfe3250||162020130ODNRO|424020020|M||0|31|N|||N|N|Y|Y||7|Y|GI3|GJ3||GE3|GF3|||CD3|CE3|CB3|GX3||||CH2|GH5||CG2|CA2||CJ3|CK3|CL3|CM3|CN1||GY1|GO2|GP2|GA2|odff0001|SB_ofti_schm_rtn|CC3|6|0|011|ODA|N|Y|N|Y|Y|12409|06219|2019-02-12 15:25:25.0|2016-10-13 13:07:13.0||GB3|||Y||N|||A|GQ1|GD2||GR3|Y|GG2|GH2|GS2|GT2|Y|0|0|0||||||||N|||GI6|CO3||0|0||0||0|0|0|0||||||411120136ODNRO|29|CHQ||311010009SBNRO|411050086ODNRO||GB6|||0|0||M||0|31|P|14677|GC6|GD4|N|N|8|||M||0|31|P||GENER|149970029ODDEP|420190001|146770001ODNRO|||N|N|N|CR3||||N|1900-01-01 00:00:00.0|2099-12-31 00:00:00.0|ALL|||N|N|0|0||0|0||||0|0|GE6|0|0||ODNRO|INFENG|||||Y|180|01|GG4||||162040130ODNRO|OD|||162070130ODNRO|162120130ODNRO|N||00|||||||||||||||Y||0|0
SWFUS|N|SWADHAAR UNSECURED  SMALL BUSINESS LOANS|Y|80|ACNUM|lafe3201|lafe3250||162030068BLSME||||0|0||||N|N|N|N||12||GI3|GJ2|||GF3||GV2||||||||||||||||||||GY1|||GA2|laff0005|LA_ofti_schm_rtn||0|0|011|LAA||Y|N|N||10145|C2470|2019-05-14 16:42:14.0|2016-11-18 12:37:33.0|||||N||N|||A||GD2||||||||N|0|0|0||||||||Y||N|GZ2|||0|0||0||0|0|0|0||||||411130069BLSME|||||411060068BLSME|||||0|0||||0|0||14734|GC4|GD4||N|13|||||0|0||||149990068BLSME|420190003|147340001BLSME||411069998||||||||N|2016-11-01 00:00:00.0|2099-12-31 00:00:00.0|ALL|||||0|0|F|0|0|A||IK2|0|0||21|65||SWFUS||||||N|0|01||||N|162050068BLSME||||162080068BLSME|162130068BLSME|N||00|||||||||O||||N||||0|0
SBZTA|N|ZETA SAVINGS ACCOUNT|Y|30|ACNUM|odfe3201|odfe3250|253210106SBZTA|162020001SBGEN|424020020|M||0|1|N|||N|N|N|Y||4|Y|GI3|GJ2||GE3|GF3|||CD3|CE3|CB3|GX3||||CH2|GH5||CG2|CA3||CS3|CK3|CL3|CM3|CN1|GL2|GY1||||odff0001|SB_ofti_schm_rtn|CC2|6|0|011|ODA|Y|Y|N|N|Y|C1351|C1351|2017-02-15 14:03:19.0|2016-12-07 16:16:33.0||GB3|||Y||N|||A|GQ2|GD2||GR3|Y|GG2|GH2|GS2|GT2|Y|0|0|0||||||||N|||GI6|CO3||0|0||0||0|0|0|0||||||411120138SBZTA|31|CHQ||311010026SBZTA|411050089SBZTA||GB6|Q||0|31|P|M||0|31|P|14550|||N|N|5|||Q||0|31|P||GENER|149970001SBGEN|420190001|145980001SBZTA||||N|N|CR3||||N|1900-01-01 00:00:00.0|2099-12-31 00:00:00.0|0088|||N|N|0|0||0|0||||0|0|GE6|0|999|GF5|SBZTA|INFENG|ZETA SAVINGS||||N|180|01|GG5||||162040011SBGEN||||162070030|162120011SBGEN|N||00|||||||||||||||N||0|0
SBIPV|N|ZETA SAVINGS ACCOUNT(IPV)|Y|30|ACNUM|odfe3201|odfe3250|253210105SBIPV|162020001SBGEN|424020020|M||0|1|N|||N|N|N|Y||4|Y|GI3|GJ2||GE3|GF3|||CD3|CE3|CB3|GX3||||CH2|GH5||CG2|CA3||CS3|CK3|CL3|CM3|CN1|GL2|GY1||||odff0001|SB_ofti_schm_rtn|CC2|6|0|011|ODA|Y|Y|N|N|Y|C1351|C1351|2017-02-15 14:03:42.0|2016-12-07 16:23:20.0||GB3|||Y||N|||A|GQ2|GD2||GR3|Y|GG2|GH2|GS2|GT2|Y|0|0|0||||||||N|||GI6|CO3||0|0||0||0|0|0|0||||||411120139SBIPV|31|CHQ||311010025SBIPV|411050088SBIPV||GB6|Q||0|31|P|M||0|31|P|14550|||N|N|5|||Q||0|31|P||GENER|149970001SBGEN|420190001|145970001SBIPV||||N|N|CR3||||N|1900-01-01 00:00:00.0|2099-12-31 00:00:00.0|0088|||N|N|0|0||0|0||||0|0|GE6|0|999|GF5|SBIPV|INFENG|ZETA SAVINGS REGULAR||||N|180|01|GG5||||162040011SBGEN||||162070030|162120011SBGEN|N||00|||||||||||||||N||0|0
RDCNK|N|REGULAR RD FOR COX AND KINGS|Y|75|ACNUM|tdfe3201|tdfe3250|253230002RDSTF|||||0|0||||N|N|N|N||1|N|GI3|GJ2|||GF3||||||||||CH2|||||||CK3|CL3||||GY2||||tdff0009|TD_ofti_schm_rtn||0|0|011|TDA|Y|N|Y|N|N|02309|06219|2016-02-06 17:49:49.0|2015-12-30 13:16:34.0|||||N|D|N||164010001|A||GD2|Y|GR3|Y|GG2|GH2|||Y|0|0|0||||||||Y|N|N|GZ2|CO3||0|0||0||0|0|0|0|||||259010001|||||311040002RDSTF||||||0|0||||0|0||||||N|2|||||0|0||O|||||||N|N|N||253230011RDSTF|311050002RDSTF|||1943-08-06 00:00:00.0|2099-12-31 00:00:00.0|ALL|||||0|0||0|0||||0|0|GE5|0|60|GF6|RD - STAFF CNK||REGULAR RD FOR COX AND KINGS||N|||0|01|GG5||||||||||N||00||||||||||N|||||N||0|0
SBSLC|N|CLASSIC SALARY ACCOUNT|Y|30|ACNUM|odfe3201|odfe3250|253210004|162020010|424020020|M||0|1|N|||N|N|Y|Y||5|Y|GI3|GJ2||GE3|GF3|||CD3|CE3|CB3|GX3||||CH2|GH5||CG2|CA3||CS3|CK3|CL3|CM3|CN1|GL2|GY1||||odff0001|SB_ofti_schm_rtn|CC2|6|0|011|ODA|Y|Y|N|N|Y|02490|06219|2018-04-03 17:11:13.0|2016-12-15 17:23:05.0||GB3|||Y||N|||A|GQ2|GD2||GR3|Y|GG2|GH2|GS2|GT2|Y|0|0|0||||||||N|||GI6|CO3||0|0||0||0|0|0|0||||||411120140SBSLC|31|CHQ||311010027SBSLC|411050090SBSLC||GB6|Q||0|31|P|M||0|31|P|14559|||N|N|6|||Q||0|31|P||GENER|149970010|420190001|145990001SBSLC||||N|N|CR3||||N|1900-01-01 00:00:00.0|2099-12-31 00:00:00.0|ALL|||N|N|0|0||0|0||||0|0|GE6|0|999|GF5|SBSLC|INFENG|CLASSIC SALARY ACCOUNT||||N|180|01|GG5||||162040020||||162070039|162120020|N||00|||||||||||||||Y||0|0
SWWUS|N|SWADHAAR  WOMEN UNSECURED BUSINESS LOAN|Y|80|ACNUM|lafe3201|lafe3250||162030068BLSME||||0|0||||N|N|N|N||10||GI3|GJ2|||GF3||GV2||||||||||||||||||||GY1|||GA2|laff0005|LA_ofti_schm_rtn||0|0|011|LAA||Y|N|N||10145|03362|2019-05-14 16:43:15.0|2016-12-23 18:36:09.0|||||N||N|||A||GD2||||||||N|0|0|0||||||||Y||N|GZ2|||0|0||0||0|0|0|0||||||411130069BLSME|||||411060068BLSME|||||0|0||||0|0||14734|GC4|GD4||N|11|||||0|0||||149990068BLSME|420190003|147340001BLSME||411069998||||||||N|2016-11-01 00:00:00.0|2099-12-31 00:00:00.0|ALL|||||0|0|F|0|0|A||IK2|0|0||21|65||SWWUS||||||N|0|01||||N|162050068BLSME||||162080068BLSME|162130068BLSME|N||00|||||||||O||||N||||0|0
SWWSL|N|SWADHAAR  WOMEN SMALL BUSINESS LOANS|Y|80|ACNUM|lafe3201|lafe3250||162030068BLSME||||0|0||||N|N|N|N||13||GI3|GJ2|||GF3||GV2||||||||||||||||||||GY1|||GA2|laff0005|LA_ofti_schm_rtn||0|0|011|LAA||Y|N|N||10149|03362|2019-06-04 15:03:59.0|2016-12-23 18:38:17.0|||||N||N|||A||GD2||||||||N|0|0|0||||||||Y||N|GZ2|||0|0||0||0|0|0|0||||||411130069BLSME|||||411060068BLSME|||||0|0||||0|0||14734|GC4|GD4||N|14|||||0|0||||149990068BLSME|420190003|147340001BLSME||411069998||||||||N|2016-11-01 00:00:00.0|2099-12-31 00:00:00.0|ALL|||||0|0|F|0|0|A||IK2|0|0||21|65||SWSBL||||||Y|0|01||||N|162050068BLSME||||162080068BLSME|162130068BLSME|N||00|||||||||O||||N||||0|0
