ACID|ENTITY_CRE_FLG|DEL_FLG|CHRGE_OFF_DATE|CHRGE_OFF_PRINCIPAL|PENDING_INTEREST|PRINCIPAL_RECOVERY|INTEREST_RECOVERY|DATE_NON_ACCRUE|INT_SUSPENSE_AMT|PENAL_INT_SUSPENSE_AMT|LCHG_USER_ID|LCHG_TIME|RCRE_USER_ID|RCRE_TIME|TS_CNT|REASON_CODE|ACCRUED_INT_RECOVERY|WAIVED_ACCRUED_AMT|COLLATERAL_VALUE|CHARGE_OFF_TYPE|MODE_OF_OPER|PROVISION_AMT|DEFERRED_INT_AMT|HLDY_PERD_INT_AMT|EMICAP_DEFERRED_INT|CHRGOFF_NONPASTDUE_FLG|BANK_ID|ACCRUED_PENAL_INT_RECOVERY|PENAL_INT_RECOVERY|COLL_INT_RECOVERY|COLL_PENAL_INT_RECOVERY
011862733|Y|N|2019-08-20 00:00:00.0|33,163.89|0|33,163.89|0|2016-01-13 00:00:00.0|0|-3.73|09575|2019-08-20 18:23:28.0|06422|2016-01-13 14:52:27.0|1,345|2|0|0|400,000|F|C|0|0|0|0||01|0|0|57,020|4,818
013014900|Y|N||0|0|0|0|2016-03-19 00:00:00.0|0|0.76|C3166|2016-05-07 02:08:53.0|07845|2016-03-19 15:23:19.0|53||0|0|0|||0|0|0|0||01|0|0|1,215|0
013014902|Y|N||0|0|0|0|2016-03-19 00:00:00.0|0|0.82|C3166|2016-05-07 02:08:53.0|07845|2016-03-19 15:23:25.0|53||0|0|0|||0|0|0|0||01|0|0|1,832|0
013015483|Y|N||0|0|0|0|2016-03-19 00:00:00.0|0|-0.24|C3166|2016-08-17 02:35:15.0|07845|2016-03-19 15:23:32.0|164||0|0|0|||0|0|0|0||01|0|0|366|0
013015242|Y|N||0|0|0|0|2016-03-19 00:00:00.0|0|-0.92|C3166|2016-08-17 02:35:23.0|07845|2016-03-19 15:23:39.0|164||0|0|0|||0|0|0|0||01|0|0|1,554|0
013015332|Y|N||0|0|0|0|2016-03-19 00:00:00.0|0|0.38|C2392|2016-07-26 02:55:29.0|07845|2016-03-19 15:23:47.0|142||0|0|0|||0|0|0|0||01|0|0|190|0
013015506|Y|N||0|0|0|0|2016-03-19 00:00:00.0|0|1|C3166|2016-08-17 02:35:24.0|07845|2016-03-19 15:23:54.0|163||0|0|0|||0|0|0|0||01|0|0|308|0
013082550|Y|N||0|0|0|0|2016-03-19 00:00:00.0|0|-0.84|C3166|2016-08-17 02:34:34.0|07845|2016-03-19 15:24:01.0|165||0|0|0|||0|0|0|0||01|0|0|267|0
013082560|Y|N||0|0|0|0|2016-03-19 00:00:00.0|0|-0.96|C3166|2016-08-17 02:34:34.0|07845|2016-03-19 15:24:08.0|163||0|0|0|||0|0|0|0||01|0|0|1,918|0
013018930|Y|N||0|0|0|0|2016-03-19 00:00:00.0|0|-0.5|C3166|2016-08-17 02:34:34.0|07845|2016-03-19 15:24:16.0|163||0|0|0|||0|0|0|0||01|0|0|164|0
013020229|Y|N||0|0|0|0|2016-03-19 00:00:00.0|0|0.46|C3166|2016-08-17 02:34:34.0|07845|2016-03-19 15:24:22.0|164||0|0|0|||0|0|0|0||01|0|0|2,413.72|0
013020231|Y|N||0|0|0|0|2016-03-19 00:00:00.0|0|-1.18|C3166|2016-08-17 02:34:34.0|07845|2016-03-19 15:24:29.0|164||0|0|0|||0|0|0|0||01|0|0|701.72|0
013035120|Y|N||0|0|0|0|2016-03-19 00:00:00.0|0|1.2|C3166|2016-08-17 02:34:34.0|07845|2016-03-19 15:24:36.0|166||0|0|0|||0|0|0|0||01|0|0|922|0
013017198|Y|N||0|0|0|0|2016-03-19 00:00:00.0|0|0|C3166|2016-04-17 02:04:52.0|07845|2016-03-19 15:24:42.0|35||0|0|0|||0|0|0|0||01|0|0|0|0
012973527|Y|N||0|0|0|0|2016-03-19 00:00:00.0|0|0|C3166|2016-04-17 02:07:05.0|07845|2016-03-19 15:24:46.0|38||0|0|0|||0|0|0|0||01|0|0|0|0
012973281|Y|N||0|0|0|0|2016-03-19 00:00:00.0|0|0|C2392|2016-07-26 02:54:24.0|07845|2016-03-19 15:24:49.0|140||0|0|0|||0|0|0|0||01|0|0|0|0
012973674|Y|N||0|0|0|0|2016-03-19 00:00:00.0|0|0|C3166|2016-04-17 02:07:05.0|07845|2016-03-19 15:24:52.0|38||0|0|0|||0|0|0|0||01|0|0|0|0
012973778|Y|N||0|0|0|0|2016-03-19 00:00:00.0|0|0|C3166|2016-04-17 02:07:05.0|07845|2016-03-19 15:24:56.0|38||0|0|0|||0|0|0|0||01|0|0|0|0
012973994|Y|N||0|0|0|0|2016-03-19 00:00:00.0|0|0|C3166|2016-04-17 02:07:05.0|07845|2016-03-19 15:24:59.0|38||0|0|0|||0|0|0|0||01|0|0|0|0
012973966|Y|N||0|0|0|0|2016-03-19 00:00:00.0|0|0|C3166|2016-04-17 02:07:05.0|07845|2016-03-19 15:25:04.0|38||0|0|0|||0|0|0|0||01|0|0|0|0
012974001|Y|N||0|0|0|0|2016-03-19 00:00:00.0|0|0|C3166|2016-04-17 02:07:05.0|07845|2016-03-19 15:25:08.0|38||0|0|0|||0|0|0|0||01|0|0|0|0
012973803|Y|N||0|0|0|0|2016-03-19 00:00:00.0|0|0|C2392|2016-07-26 02:54:24.0|07845|2016-03-19 15:25:12.0|140||0|0|0|||0|0|0|0||01|0|0|0|0
012973939|Y|N||0|0|0|0|2016-03-19 00:00:00.0|0|0|C2392|2016-07-26 02:54:24.0|07845|2016-03-19 15:25:16.0|140||0|0|0|||0|0|0|0||01|0|0|0|0
012974100|Y|N||0|0|0|0|2016-03-19 00:00:00.0|0|0|C2392|2016-04-29 02:15:26.0|07845|2016-03-19 15:25:19.0|51||0|0|0|||0|0|0|0||01|0|0|0|0
012974484|Y|N||0|0|0|0|2016-03-19 00:00:00.0|0|0|C2392|2016-03-30 03:45:38.0|07845|2016-03-19 15:25:23.0|13||0|0|0|||0|0|0|0||01|0|0|1|0
012974828|Y|N||0|0|0|0|2016-03-19 00:00:00.0|0|0|C3166|2016-04-17 02:04:23.0|07845|2016-03-19 15:25:31.0|38||0|0|0|||0|0|0|0||01|0|0|0|0
012974799|Y|N||0|0|0|0|2016-03-19 00:00:00.0|0|0|C3166|2016-04-17 02:04:51.0|07845|2016-03-19 15:25:35.0|38||0|0|0|||0|0|0|0||01|0|0|0|0
012975763|Y|N||0|0|0|0|2016-03-19 00:00:00.0|0|0|C3166|2016-04-17 02:04:52.0|07845|2016-03-19 15:25:39.0|38||0|0|0|||0|0|0|0||01|0|0|0|0
012464913|Y|N||0|0|0|0|2016-03-21 00:00:00.0|0|0|C2392|2016-07-26 02:54:17.0|07845|2016-03-21 17:28:59.0|138||0|0|0|||0|0|0|0||01|0|0|0|0
012466638|Y|N||0|0|0|0|2016-03-21 00:00:00.0|0|0|C3166|2016-08-17 03:10:35.0|07845|2016-03-21 17:29:01.0|162||0|0|0|||0|0|0|0||01|0|0|7|0
012464915|Y|N||0|0|0|0|2016-03-21 00:00:00.0|0|0|C2392|2016-07-26 02:54:17.0|07845|2016-03-21 17:29:05.0|138||0|0|0|||0|0|0|0||01|0|0|0|0
012643899|Y|N||0|0|0|0|2015-11-13 00:00:00.0|1,171,798.79|0|C10102|2019-08-23 03:32:40.0|04907|2015-11-13 16:31:11.0|1,402||0|0|0|||0|0|0|0||01|0|0|0|0
012225289|Y|N||0|0|0|0|2015-11-13 00:00:00.0|0|0|03061|2016-02-22 15:27:19.0|04907|2015-11-13 16:32:22.0|111||0|0|0|||0|0|0|0||01|0|0|70,970|0
011864951|Y|N|2015-12-02 00:00:00.0|126,003.07|0|126,003.07|0|2015-12-02 00:00:00.0|0.26|-0.17|00954|2015-12-02 13:35:54.0|00884|2015-12-02 13:23:50.0|3||0|0|0|F|C|0|0|0|0|Y|01|0|0|0|0
012898846|Y|N||0|0|0|0|2015-12-17 00:00:00.0|92,325.01|-1.02|C10102|2019-08-23 03:33:03.0|04907|2015-12-17 11:27:12.0|1,371||0|0|0|||0|0|0|0||01|0|0|11,865|18,210
012851825|Y|N|2017-07-28 00:00:00.0|165,229.23|3,573|165,229.23|0|2016-01-06 00:00:00.0|2,683.59|3.65|03585|2017-07-28 18:49:28.0|04907|2016-01-06 14:42:19.0|595||0|0|0|F|C|0|0|0|0||01|0|0|123,525|50,802
012379709|Y|N||0|0|0|0|2016-01-06 00:00:00.0|1,002,096.32|0.12|C10102|2019-08-23 03:32:45.0|04907|2016-01-06 18:52:18.0|1,348||0|0|0|||0|0|0|0||01|0|0|21,536|851
011856591|Y|N||0|0|0|0|2016-01-06 00:00:00.0|0|0|07954|2016-06-29 18:56:36.0|04907|2016-01-06 18:57:23.0|183||0|0|0|||0|0|0|0||01|0|0|265|0
012224024|Y|N||0|0|0|0|2016-01-06 00:00:00.0|0|0|07954|2016-05-25 15:14:41.0|04907|2016-01-06 18:57:49.0|148||0|0|0|||0|0|0|0||01|0|0|156|0
011864482|Y|N||0|0|0|0|2016-01-06 00:00:00.0|-0.03|-0.1|00884|2016-04-12 12:14:49.0|04907|2016-01-06 19:03:50.0|105||0|0|0|||0|0|0|0||01|0|0|46,383|5,760
011947661|Y|N||0|0|0|0|2016-01-13 00:00:00.0|0|-0.85|C5121|2018-04-27 01:20:47.0|06422|2016-01-13 14:20:47.0|865||0|0|0|||0|0|0|0||01|0|0|50,365|9,088
011942578|Y|N||0|0|0|0|2016-01-13 00:00:00.0|0|0|07954|2016-04-21 13:45:44.0|06422|2016-01-13 14:21:17.0|107||0|0|0|||0|0|0|0||01|0|0|10,161|1,067
013098891|Y|N||0|0|0|0|2016-01-15 00:00:00.0|0|0|04504|2016-04-18 19:17:54.0|00884|2016-01-15 19:31:00.0|108||0|0|0|||0|0|0|0||01|0|0|166,550|394
012847333|Y|N||0|0|0|0|2016-02-16 00:00:00.0|1,697,352.54|0|C10102|2019-08-23 03:32:40.0|06422|2016-02-16 17:25:35.0|1,306||0|0|0|||0|0|0|0||01|0|0|0|14,800
012959959|Y|N||0|0|0|0|2016-02-16 00:00:00.0|281,037.54|4.74|C10102|2019-08-23 03:34:28.0|06422|2016-02-16 17:26:47.0|1,305||0|0|0|||0|0|0|0||01|0|0|0|0
012679853|Y|N||0|0|0|0|2016-03-19 00:00:00.0|0|-0.26|C3166|2016-08-17 02:34:52.0|07845|2016-03-19 15:32:18.0|164||0|0|0|||0|0|0|0||01|0|0|1,921.8|0
013071525|Y|N||0|0|0|0|2016-03-19 00:00:00.0|0|0|C2392|2016-07-26 02:54:07.0|07845|2016-03-19 15:32:23.0|149||0|0|0|||0|0|0|0||01|0|0|2|0
013071527|Y|N||0|0|0|0|2016-03-19 00:00:00.0|0|0|C2392|2016-07-26 02:54:07.0|07845|2016-03-19 15:32:28.0|149||0|0|0|||0|0|0|0||01|0|0|2|0
012466663|Y|N||0|0|0|0|2016-03-21 00:00:00.0|0|0|C3166|2016-08-17 03:10:35.0|07845|2016-03-21 17:29:08.0|162||0|0|0|||0|0|0|0||01|0|0|0|0
012464916|Y|N||0|0|0|0|2016-03-21 00:00:00.0|0|0|C2392|2016-07-26 02:54:17.0|07845|2016-03-21 17:29:10.0|138||0|0|0|||0|0|0|0||01|0|0|0|0
012466665|Y|N||0|0|0|0|2016-03-21 00:00:00.0|0|0|C3166|2016-08-17 03:10:35.0|07845|2016-03-21 17:29:12.0|162||0|0|0|||0|0|0|0||01|0|0|10|0
012466666|Y|N||0|0|0|0|2016-03-21 00:00:00.0|0|0|C3166|2016-08-17 03:10:35.0|07845|2016-03-21 17:29:17.0|162||0|0|0|||0|0|0|0||01|0|0|70|0
012464917|Y|N||0|0|0|0|2016-03-21 00:00:00.0|0|0|C3166|2016-08-17 03:10:34.0|07845|2016-03-21 17:29:21.0|162||0|0|0|||0|0|0|0||01|0|0|191|0
012466922|Y|N||0|0|0|0|2016-03-21 00:00:00.0|0|0|C3166|2016-08-17 02:34:51.0|07845|2016-03-21 17:29:25.0|162||0|0|0|||0|0|0|0||01|0|0|529|0
012466714|Y|N||0|0|0|0|2016-03-21 00:00:00.0|0|0|C3166|2016-08-17 02:34:51.0|07845|2016-03-21 17:29:29.0|162||0|0|0|||0|0|0|0||01|0|0|69|0
012464767|Y|N||0|0|0|0|2016-03-21 00:00:00.0|0|0|C3166|2016-08-17 03:10:34.0|07845|2016-03-21 17:29:34.0|162||0|0|0|||0|0|0|0||01|0|0|84|0
012464801|Y|N||0|0|0|0|2016-03-21 00:00:00.0|0|0|C3166|2016-08-17 02:35:31.0|07845|2016-03-21 17:29:38.0|162||0|0|0|||0|0|0|0||01|0|0|249|0
012464959|Y|N||0|0|0|0|2016-03-21 00:00:00.0|0|0|C3166|2016-08-17 02:35:31.0|07845|2016-03-21 17:29:43.0|162||0|0|0|||0|0|0|0||01|0|0|17|0
012466773|Y|N||0|0|0|0|2016-03-21 00:00:00.0|0|0|C3166|2016-08-17 03:10:35.0|07845|2016-03-21 17:29:47.0|162||0|0|0|||0|0|0|0||01|0|0|1,119|0
012466775|Y|N||0|0|0|0|2016-03-21 00:00:00.0|0|0|C3166|2016-08-17 03:10:35.0|07845|2016-03-21 17:29:52.0|162||0|0|0|||0|0|0|0||01|0|0|0|0
012463729|Y|N||0|0|0|0|2016-03-21 00:00:00.0|0|0|C3166|2016-08-17 02:35:32.0|07845|2016-03-21 17:29:54.0|162||0|0|0|||0|0|0|0||01|0|0|439|0
012466721|Y|N||0|0|0|0|2016-03-21 00:00:00.0|0|0|C3166|2016-08-17 02:35:32.0|07845|2016-03-21 17:29:58.0|162||0|0|0|||0|0|0|0||01|0|0|571|0
012465127|Y|N||0|0|0|0|2016-03-21 00:00:00.0|0|0|C3166|2016-08-17 02:34:51.0|07845|2016-03-21 17:30:03.0|161||0|0|0|||0|0|0|0||01|0|0|227|0
012680270|Y|N||0|0|0|0|2016-03-21 00:00:00.0|0|0|C3166|2016-08-17 02:35:46.0|07845|2016-03-21 17:30:09.0|162||0|0|0|||0|0|0|0||01|0|0|1,110|0
012679852|Y|N||0|0|0|0|2016-03-21 00:00:00.0|0|-0.26|C3166|2016-08-17 02:34:52.0|07845|2016-03-21 17:30:13.0|162||0|0|0|||0|0|0|0||01|0|0|1,439.98|0
013071526|Y|N||0|0|0|0|2016-03-21 00:00:00.0|0|0|C2392|2016-07-26 03:31:36.0|07845|2016-03-21 17:30:18.0|148||0|0|0|||0|0|0|0||01|0|0|2|0
013071516|Y|N||0|0|0|0|2016-03-21 00:00:00.0|0|0|C2392|2016-07-26 03:31:36.0|07845|2016-03-21 17:30:22.0|148||0|0|0|||0|0|0|0||01|0|0|2|0
013071517|Y|N||0|0|0|0|2016-03-21 00:00:00.0|0|0|C2392|2016-07-26 03:31:36.0|07845|2016-03-21 17:30:27.0|148||0|0|0|||0|0|0|0||01|0|0|2|0
013071528|Y|N||0|0|0|0|2016-03-21 00:00:00.0|0|0|C2392|2016-07-26 02:54:07.0|07845|2016-03-21 17:30:32.0|147||0|0|0|||0|0|0|0||01|0|0|2|0
013014805|Y|N||0|0|0|0|2016-03-21 00:00:00.0|0|-0.42|C2392|2016-07-26 02:55:00.0|07845|2016-03-21 17:30:36.0|142||0|0|0|||0|0|0|0||01|0|0|104|0
013014856|Y|N||0|0|0|0|2016-03-21 00:00:00.0|0|0|C3166|2016-08-17 02:35:15.0|07845|2016-03-21 17:30:41.0|161||0|0|0|||0|0|0|0||01|0|0|472|0
013014857|Y|N||0|0|0|0|2016-03-21 00:00:00.0|0|0|C3166|2016-05-07 02:08:53.0|07845|2016-03-21 17:30:45.0|51||0|0|0|||0|0|0|0||01|0|0|745.67|0
013014859|Y|N||0|0|0|0|2016-03-21 00:00:00.0|0|0|C3166|2016-05-07 02:08:53.0|07845|2016-03-21 17:30:50.0|51||0|0|0|||0|0|0|0||01|0|0|1,188.67|0
013014862|Y|N||0|0|0|0|2016-03-21 00:00:00.0|0|0|C3166|2016-05-07 02:08:53.0|07845|2016-03-21 17:30:54.0|51||0|0|0|||0|0|0|0||01|0|0|1,592.67|0
013014863|Y|N||0|0|0|0|2016-03-21 00:00:00.0|0|0|C3166|2016-05-07 02:08:53.0|07845|2016-03-21 17:30:59.0|51||0|0|0|||0|0|0|0||01|0|0|1,316.67|0
013014865|Y|N||0|0|0|0|2016-03-21 00:00:00.0|0|0|C3166|2016-05-07 02:08:53.0|07845|2016-03-21 17:31:04.0|51||0|0|0|||0|0|0|0||01|0|0|1,195.67|0
013014866|Y|N||0|0|0|0|2016-03-21 00:00:00.0|0|0|C3166|2016-05-07 02:08:53.0|07845|2016-03-21 17:31:09.0|51||0|0|0|||0|0|0|0||01|0|0|1,158.44|0
013014867|Y|N||0|0|0|0|2016-03-21 00:00:00.0|0|0|C3166|2016-05-07 02:08:53.0|07845|2016-03-21 17:41:48.0|51||0|0|0|||0|0|0|0||01|0|0|1,738.67|0
013014870|Y|N||0|0|0|0|2016-03-21 00:00:00.0|0|0|C3166|2016-05-07 02:08:53.0|07845|2016-03-21 17:41:53.0|51||0|0|0|||0|0|0|0||01|0|0|1,158.44|0
013014871|Y|N||0|0|0|0|2016-03-21 00:00:00.0|0|0|C3166|2016-05-07 02:08:53.0|07845|2016-03-21 17:41:57.0|51||0|0|0|||0|0|0|0||01|0|0|792.44|0
013014913|Y|N||0|0|0|0|2016-03-21 00:00:00.0|0|0|C3166|2016-05-07 02:08:53.0|07845|2016-03-21 17:42:02.0|51||0|0|0|||0|0|0|0||01|0|0|1,258.44|0
013014914|Y|N||0|0|0|0|2016-03-21 00:00:00.0|0|0|C3166|2016-05-07 02:08:53.0|07845|2016-03-21 17:42:07.0|51||0|0|0|||0|0|0|0||01|0|0|1,888.67|0
013014915|Y|N||0|0|0|0|2016-03-21 00:00:00.0|0|0.7|C2392|2016-07-25 03:39:26.0|07845|2016-03-21 17:42:12.0|138||0|0|0|||0|0|0|0||01|0|0|1,888.67|0
013014916|Y|N||0|0|0|0|2016-03-21 00:00:00.0|0|0.7|C2392|2016-07-25 03:39:26.0|07845|2016-03-21 17:42:16.0|138||0|0|0|||0|0|0|0||01|0|0|1,888.67|0
013014917|Y|N||0|0|0|0|2016-03-21 00:00:00.0|0|0|C3166|2016-05-07 02:08:53.0|07845|2016-03-21 17:42:20.0|51||0|0|0|||0|0|0|0||01|0|0|1,888.67|0
013014918|Y|N||0|0|0|0|2016-03-21 00:00:00.0|0|0|C3166|2016-05-07 02:08:53.0|07845|2016-03-21 17:42:25.0|51||0|0|0|||0|0|0|0||01|0|0|1,888.67|0
011865664|Y|N|2016-07-19 00:00:00.0|941,413.5|369,669|941,413.5|0|2015-11-13 00:00:00.0|335,534.18|34,134.86|00690|2016-07-19 14:45:58.0|04907|2015-11-13 16:22:14.0|265||0|0|9,700,000|F|C|0|0|0|0||01|0|0|0|0
011865665|Y|N|2016-07-19 00:00:00.0|945,944.5|366,390|945,944.5|0|2015-11-13 00:00:00.0|332,996.14|33,393.91|00690|2016-07-19 14:46:57.0|04907|2015-11-13 16:22:41.0|264|2|0|0|9,700,000|F|C|0|0|0|0||01|0|0|0|0
011865671|Y|N|2016-07-19 00:00:00.0|1,015,086.19|363,765|1,015,086.19|0|2015-11-13 00:00:00.0|332,908.72|30,856.15|00690|2016-07-19 14:49:48.0|04907|2015-11-13 16:25:36.0|270|2|0|0|10,100,000|F|C|0|0|0|0||01|0|0|-1,188|0
013240675|Y|N||0|0|0|0|2016-02-16 00:00:00.0|1,798,534.7|0|C10102|2019-08-23 03:33:04.0|06422|2016-02-16 17:24:53.0|1,304||0|0|0|||0|0|0|0||01|0|0|0|0
012889183|Y|N||0|0|0|0|2015-11-13 00:00:00.0|168,502.14|0.46|C10102|2019-08-23 03:32:22.0|04907|2015-11-13 16:33:27.0|1,404||0|0|0|||0|0|0|0||01|0|0|7,311|3,149
011859511|Y|N||0|0|0|0|2015-11-13 00:00:00.0|50.21|0|C10102|2019-08-23 03:32:02.0|04907|2015-11-13 16:35:45.0|1,402||0|0|0|||0|0|0|0||01|0|0|0|0
012940695|Y|N||0|0|0|0|2015-12-17 00:00:00.0|266,419.81|0|C10102|2019-08-23 03:32:58.0|04907|2015-12-17 11:27:44.0|1,367||0|0|0|||0|0|0|0||01|0|0|0|0
012817672|Y|N|2017-12-28 00:00:00.0|57,920,399|2,509,615|56,330,920|0|2016-01-06 00:00:00.0|717,849|-0.46|10379|2017-12-28 17:03:37.0|04907|2016-01-06 18:49:25.0|814||0|0|72,724,100|F|C|0|0|0|1,589,479||01|0|0|30,792,334|5,388,107
012354069|Y|N|2016-01-21 00:00:00.0|112,526|46,332|0|0|2016-01-13 00:00:00.0|46,332|-0.18|04907|2016-01-21 19:03:15.0|06422|2016-01-13 14:04:39.0|12|2|0|0|192,241|F|C|0|0|0|0||01|0|0|0|0
011937210|Y|N||0|0|0|0|2016-01-13 00:00:00.0|0|0|07954|2016-04-27 12:11:30.0|06422|2016-01-13 14:20:18.0|115||0|0|0|||0|0|0|0||01|0|0|10,159|1,131
011976150|Y|N|2018-04-26 00:00:00.0|407|0|407|0|2016-01-13 00:00:00.0|0|1.37|09575|2018-04-26 14:15:45.0|06422|2016-01-13 14:28:24.0|866||0|0|500,500|F|C|0|0|0|0||01|0|0|52,385|9,156
011855738|Y|N||0|0|0|0|2016-01-13 00:00:00.0|8,560.1|0|C10102|2019-08-23 03:32:18.0|06422|2016-01-13 14:51:54.0|1,339||0|0|0|||0|0|0|0||01|0|0|0|0
012848457|Y|N|2016-03-10 00:00:00.0|1,314,336|24,414|1,314,336|0|2016-03-10 00:00:00.0|24,414|0.47|06422|2016-03-10 14:12:38.0|06422|2016-03-10 13:30:37.0|7|2|0|0|0|F|C|0|0|0|0||01|0|0|0|0
012465279|Y|N||0|0|0|0|2016-03-19 00:00:00.0|0|0|C2392|2016-07-26 02:53:45.0|07845|2016-03-19 15:08:45.0|140||0|0|0|||0|0|0|0||01|0|0|0|0
012465356|Y|N||0|0|0|0|2016-03-19 00:00:00.0|0|0|C2392|2016-07-26 03:30:49.0|07845|2016-03-19 15:08:47.0|141||0|0|0|||0|0|0|0||01|0|0|0|0
012465687|Y|N||0|0|0|0|2016-03-19 00:00:00.0|0|0|C3166|2016-08-17 02:34:35.0|07845|2016-03-19 15:08:50.0|164||0|0|0|||0|0|0|0||01|0|0|132|0
012466627|Y|N||0|0|0|0|2016-03-19 00:00:00.0|0|0|C2392|2016-07-26 02:54:01.0|07845|2016-03-19 15:08:54.0|141||0|0|0|||0|0|0|0||01|0|0|0|0
012465725|Y|N||0|0|0|0|2016-03-19 00:00:00.0|0|0|C3166|2016-08-17 02:34:35.0|07845|2016-03-19 15:08:56.0|164||0|0|0|||0|0|0|0||01|0|0|0|0
012465726|Y|N||0|0|0|0|2016-03-19 00:00:00.0|0|0|C2392|2016-07-26 02:54:01.0|07845|2016-03-19 15:08:58.0|141||0|0|0|||0|0|0|0||01|0|0|0|0
012466660|Y|N||0|0|0|0|2016-03-19 00:00:00.0|0|0|C3166|2016-08-17 02:34:51.0|07845|2016-03-19 15:09:01.0|164||0|0|0|||0|0|0|0||01|0|0|64|0
012465729|Y|N||0|0|0|0|2016-03-19 00:00:00.0|0|0|C3166|2016-08-17 02:34:51.0|07845|2016-03-19 15:09:05.0|164||0|0|0|||0|0|0|0||01|0|0|183|0
012464816|Y|N||0|0|0|0|2016-03-19 00:00:00.0|0|0|C3166|2016-08-17 02:34:51.0|07845|2016-03-19 15:09:11.0|164||0|0|0|||0|0|0|0||01|0|0|196|0
012466838|Y|N||0|0|0|0|2016-03-19 00:00:00.0|0|0|C3166|2016-08-17 02:34:51.0|07845|2016-03-19 15:09:15.0|164||0|0|0|||0|0|0|0||01|0|0|163|0
012513211|Y|N||0|0|0|0|2016-03-21 00:00:00.0|0|0|C2392|2016-07-26 02:54:17.0|07845|2016-03-21 16:36:03.0|138||0|0|0|||0|0|0|0||01|0|0|0|0
012466518|Y|N||0|0|0|0|2016-03-21 00:00:00.0|0|0|C3166|2016-08-17 02:34:51.0|07845|2016-03-21 16:36:06.0|161||0|0|0|||0|0|0|0||01|0|0|317|0
012466554|Y|N||0|0|0|0|2016-03-21 00:00:00.0|0|0|C2392|2016-07-26 02:54:17.0|07845|2016-03-21 16:36:10.0|138||0|0|0|||0|0|0|0||01|0|0|0|0
012466584|Y|N||0|0|0|0|2016-03-21 00:00:00.0|0|0|C3166|2016-08-17 02:34:51.0|07845|2016-03-21 16:36:13.0|161||0|0|0|||0|0|0|0||01|0|0|245|0
012465304|Y|N||0|0|0|0|2016-03-21 00:00:00.0|0|0|C3166|2016-08-17 02:34:51.0|07845|2016-03-21 16:36:17.0|161||0|0|0|||0|0|0|0||01|0|0|89|0
012465335|Y|N||0|0|0|0|2016-03-21 00:00:00.0|0|0|C3166|2016-08-17 02:34:51.0|07845|2016-03-21 16:36:22.0|161||0|0|0|||0|0|0|0||01|0|0|6|0
012466610|Y|N||0|0|0|0|2016-03-21 00:00:00.0|0|0|C3166|2016-08-17 02:34:51.0|07845|2016-03-21 16:36:27.0|161||0|0|0|||0|0|0|0||01|0|0|301|0
012465327|Y|N||0|0|0|0|2016-03-21 00:00:00.0|0|0|C3166|2016-08-17 02:34:51.0|07845|2016-03-21 16:36:31.0|161||0|0|0|||0|0|0|0||01|0|0|127|0
012466612|Y|N||0|0|0|0|2016-03-21 00:00:00.0|0|0|C3166|2016-08-17 02:34:51.0|07845|2016-03-21 16:36:37.0|161||0|0|0|||0|0|0|0||01|0|0|52|0
012513377|Y|N||0|0|0|0|2016-03-21 00:00:00.0|0|0|C3166|2016-08-17 02:34:51.0|07845|2016-03-21 16:36:42.0|161||0|0|0|||0|0|0|0||01|0|0|131|0
012466635|Y|N||0|0|0|0|2016-03-21 00:00:00.0|0|0|C3166|2016-08-17 02:34:51.0|07845|2016-03-21 16:36:46.0|161||0|0|0|||0|0|0|0||01|0|0|138|0
012464912|Y|N||0|0|0|0|2016-03-21 00:00:00.0|0|0|C3166|2016-08-17 02:34:51.0|07845|2016-03-21 16:36:50.0|161||0|0|0|||0|0|0|0||01|0|0|259|0
012513379|Y|N||0|0|0|0|2016-03-21 00:00:00.0|0|0|C3166|2016-08-17 02:34:51.0|07845|2016-03-21 16:36:54.0|161||0|0|0|||0|0|0|0||01|0|0|9|0
013014920|Y|N||0|0|0|0|2016-03-21 00:00:00.0|0|0.7|C2392|2016-07-25 03:39:26.0|07845|2016-03-21 17:42:29.0|138||0|0|0|||0|0|0|0||01|0|0|1,888.67|0
013014921|Y|N||0|0|0|0|2016-03-21 00:00:00.0|0|0|C3166|2016-05-07 02:08:53.0|07845|2016-03-21 17:42:34.0|51||0|0|0|||0|0|0|0||01|0|0|1,888.67|0
013014922|Y|N||0|0|0|0|2016-03-21 00:00:00.0|0|0.7|C2392|2016-07-25 03:39:26.0|07845|2016-03-21 17:42:38.0|138||0|0|0|||0|0|0|0||01|0|0|1,888.67|0
013014923|Y|N||0|0|0|0|2016-03-21 00:00:00.0|0|0|C3166|2016-05-07 02:08:53.0|07845|2016-03-21 17:42:42.0|51||0|0|0|||0|0|0|0||01|0|0|1,888.67|0
013014925|Y|N||0|0|0|0|2016-03-21 00:00:00.0|0|0.7|C2392|2016-07-25 03:39:26.0|07845|2016-03-21 17:42:48.0|138||0|0|0|||0|0|0|0||01|0|0|1,888.67|0
013014927|Y|N||0|0|0|0|2016-03-21 00:00:00.0|0|0|C3166|2016-05-07 02:08:53.0|07845|2016-03-21 17:42:52.0|51||0|0|0|||0|0|0|0||01|0|0|1,888.67|0
013014928|Y|N||0|0|0|0|2016-03-21 00:00:00.0|0|0.7|C2392|2016-07-25 03:39:26.0|07845|2016-03-21 17:42:57.0|138||0|0|0|||0|0|0|0||01|0|0|1,888.67|0
